#title: Spectral profile
#date: Thu Sep  1 16:30:43 2022
#coordinate: world
#xLabel: frequency [MHz]
#yLabel: [Kelvin] Mean
220655.000	3.474e-05
220655.100	9.015e-07
220655.200	-6.554e-06
220655.300	5.931e-05
220655.400	2.474e-05
220655.500	1.919e-05
220655.600	1.689e-05
220655.700	2.077e-05
220655.800	-3.252e-05
220655.900	-8.707e-05
220656.000	-4.393e-06
220656.100	1.718e-05
220656.200	-3.459e-05
220656.300	6.306e-05
220656.400	-1.035e-04
220656.500	-4.511e-05
220656.600	4.403e-05
220656.700	3.499e-05
220656.800	3.678e-05
220656.900	-4.190e-06
220657.000	-4.074e-05
220657.100	-7.333e-05
220657.200	-9.221e-05
220657.300	-3.565e-05
220657.400	-3.697e-05
220657.500	8.965e-05
220657.600	2.749e-05
220657.700	2.922e-05
220657.800	-1.752e-05
220657.900	-6.854e-07
220658.000	2.404e-07
220658.100	1.206e-04
220658.200	6.240e-05
220658.300	9.707e-06
220658.400	9.158e-06
220658.500	3.461e-05
220658.600	3.260e-05
220658.700	8.743e-05
220658.800	-2.926e-06
220658.900	-2.993e-05
220659.000	-7.552e-05
220659.100	-7.536e-05
220659.200	4.040e-06
220659.300	-4.679e-05
220659.400	-8.303e-05
220659.500	-1.356e-05
220659.600	-4.655e-05
220659.700	-3.316e-05
220659.800	-3.492e-05
220659.900	-5.767e-05
220660.000	6.648e-05
220660.100	1.531e-05
220660.200	-8.636e-05
220660.300	4.389e-05
220660.400	4.404e-05
220660.500	-4.062e-05
220660.600	4.127e-05
220660.700	-4.273e-06
220660.800	9.235e-05
220660.900	-8.628e-05
220661.000	7.566e-05
220661.100	-3.519e-05
220661.200	2.178e-05
220661.300	4.992e-05
220661.400	6.869e-05
220661.500	-1.019e-04
220661.600	1.505e-05
220661.700	-7.296e-06
220661.800	-7.433e-05
220661.900	-3.254e-05
220662.000	-5.802e-05
220662.100	3.910e-05
220662.200	4.835e-05
220662.300	2.369e-05
220662.400	-1.938e-05
220662.500	7.588e-06
220662.600	8.196e-05
220662.700	-1.665e-05
220662.800	-7.192e-06
220662.900	5.409e-05
220663.000	-5.810e-05
220663.100	4.092e-06
220663.200	2.574e-05
220663.300	4.581e-05
220663.400	2.058e-05
220663.500	-4.484e-05
220663.600	-1.739e-05
220663.700	3.254e-05
220663.800	7.602e-07
220663.900	4.095e-05
220664.000	1.982e-05
220664.100	-2.811e-05
220664.200	6.280e-05
220664.300	5.154e-06
220664.400	2.799e-05
220664.500	2.788e-05
220664.600	4.538e-05
220664.700	-4.531e-08
220664.800	4.819e-05
220664.900	-1.661e-05
220665.000	9.874e-05
220665.100	-2.971e-06
220665.200	1.624e-05
220665.300	6.766e-05
220665.400	9.888e-05
220665.500	-5.532e-06
220665.600	-1.028e-04
220665.700	-1.061e-04
220665.800	9.074e-06
220665.900	4.470e-05
220666.000	4.795e-06
220666.100	6.146e-05
220666.200	6.027e-06
220666.300	-2.262e-05
220666.400	-2.200e-05
220666.500	-4.322e-05
220666.600	-1.512e-05
220666.700	1.930e-05
220666.800	-3.967e-05
220666.900	2.475e-05
220667.000	6.419e-06
220667.100	7.358e-05
220667.200	-5.446e-05
220667.300	-5.767e-05
220667.400	-2.706e-05
220667.500	1.623e-05
220667.600	4.090e-05
220667.700	8.224e-06
220667.800	1.193e-04
220667.900	2.013e-05
220668.000	-3.082e-05
220668.100	4.051e-05
220668.200	-4.265e-05
220668.300	7.445e-06
220668.400	-3.485e-05
220668.500	-1.532e-05
220668.600	-7.410e-06
220668.700	-2.962e-05
220668.800	6.385e-06
220668.900	8.370e-06
220669.000	-3.311e-05
220669.100	8.753e-05
220669.200	5.568e-06
220669.300	4.547e-06
220669.400	1.142e-04
220669.500	-4.319e-05
220669.600	7.498e-05
220669.700	-6.021e-05
220669.800	-2.205e-05
220669.900	7.954e-05
220670.000	-1.100e-04
220670.100	8.510e-05
220670.200	7.581e-05
220670.300	-4.211e-05
220670.400	4.891e-05
220670.500	-6.408e-05
220670.600	2.580e-05
220670.700	1.591e-05
220670.800	-2.502e-05
220670.900	3.761e-05
220671.000	8.260e-06
220671.100	-9.868e-06
220671.200	8.960e-06
220671.300	2.083e-05
220671.400	4.009e-06
220671.500	-2.456e-05
220671.600	4.466e-05
220671.700	7.251e-06
220671.800	-7.975e-05
220671.900	2.466e-05
220672.000	-3.623e-05
220672.100	-1.638e-05
220672.200	4.420e-05
220672.300	-4.419e-05
220672.400	2.300e-05
220672.500	-3.391e-05
220672.600	-6.637e-05
220672.700	-3.017e-05
220672.800	2.360e-05
220672.900	-6.097e-05
220673.000	4.457e-05
220673.100	-1.736e-06
220673.200	4.702e-05
220673.300	8.501e-05
220673.400	1.233e-04
220673.500	3.499e-04
220673.600	6.753e-04
220673.700	1.134e-03
220673.800	1.918e-03
220673.900	3.156e-03
220674.000	5.347e-03
220674.100	8.438e-03
220674.200	0.013
220674.300	0.020
220674.400	0.029
220674.500	0.042
220674.600	0.059
220674.700	0.081
220674.800	0.108
220674.900	0.140
220675.000	0.177
220675.100	0.218
220675.200	0.262
220675.300	0.307
220675.400	0.351
220675.500	0.391
220675.600	0.424
220675.700	0.449
220675.800	0.463
220675.900	0.466
220676.000	0.458
220676.100	0.438
220676.200	0.409
220676.300	0.373
220676.400	0.331
220676.500	0.286
220676.600	0.242
220676.700	0.199
220676.800	0.159
220676.900	0.125
220677.000	0.095
220677.100	0.071
220677.200	0.053
220677.300	0.039
220677.400	0.031
220677.500	0.026
220677.600	0.026
220677.700	0.031
220677.800	0.040
220677.900	0.054
220678.000	0.074
220678.100	0.100
220678.200	0.133
220678.300	0.172
220678.400	0.218
220678.500	0.270
220678.600	0.325
